0.643138	0.102534	-0.906521	0.386433	0.122548	0.170564	0.722562	-0.14668	-0.654164	-0.369229	-0.307525	-0.296678	0.492209	0.4104	0.034626	0.549027	-0.434774	-0.353794	0.208859	0.004691	-0.696922	0.135998	0.023646	0.302797	-0.418763	-0.191684	-0.520183	-0.57623	-0.133522	-0.623168	-0.242539	1.00467	-0.198924	-0.212837	-0.448188	0.597142	0.578814	0.198132	0.158305	0.161806	-0.162914	-0.388578	-0.802805	0.135651	-0.259209	-0.324965	0.619734	-0.173395	0.609986	0.817991	-0.228499	0.853297	-0.48858	0.430564	0.123921	-0.392155	0.522972	0.198653	-0.826878	0.146813	0.253783	0.282657	-0.087872	-0.652693	-0.54188	-0.440738	-0.049939	-0.419096	0.41507	0.151319	-0.129268	0.169196	0.761126	-0.107806	-0.0344	0.285022	0.218879	0.307308	-0.253908	0.611732	-0.255718	-0.695312	0.085953	-0.388586	0.165519	0.407233	-0.319501	-0.370831	0.645441	-0.568971	-0.627672	-0.672682	-0.423395	1.0938	0.199912	-0.071986	-0.138828	0.429112	-0.530845	0.734628	0.694273	-0.298169	0.102196	0.378833	0.07179	0.081227	0.841253	-0.31445	-0.972478	-0.745788	-0.441718	-0.467477	0.107486	-0.316848	0.744266	0.069642	-0.237797	0.958069	-0.73223	-0.252671	0.482787	0.325305	-0.115526	-0.39491	0.86991	-0.934082	-0.223652	0.401834	-0.143714	-1.11937	0.342611	0.528755	0.239837	-0.257694	-0.235154	0.09906	-0.079206	-0.090608	0.392245	0.51153	-0.017405	-0.769069	0.593088	-0.026724	0.891318	0.257957	-0.130376	0.781451	0.427848	0.210334	-0.274828	0.876673	-0.071005	-0.362939	-0.041076	0.776014	-0.165226	-0.116393	0.06126	0.334699	-0.457036	0.60893	-0.742609	-0.204112	0.199836	0.334838	-0.079443	0.381023	0.037772	0.474154	-0.738703	-1.09796	0.480695	-0.194925	-0.332061	0.049233	-0.111483	0.343133	0.123636	0.555106	0.564359	-0.228623	0.13252	0.528589	0.666148	0.029132	0.024052	-0.219853	0.622426	0.815608	0.109247	-0.448745	0.767999	0.130065	-0.281049	-0.037629	-0.232446	-0.106644	0.4815	-0.600745
0.543487	0.060372	-0.481773	0.01409	0.139598	0.090512	0.197332	-0.257409	0.1391	-0.016496	-0.504491	-0.131829	0.305056	0.108385	-0.25891	0.403146	-0.3346	-0.196965	-0.159794	-0.120175	-0.262463	0.390059	0.269746	0.577196	-0.265548	-0.406915	-0.11811	-0.442191	-0.174499	-0.536539	0.095066	0.70799	0.031966	-0.529092	-0.078199	0.193442	-0.028451	0.323685	0.257777	0.101697	0.215343	-0.249485	-0.34506	0.149938	-0.397042	-0.305911	0.331384	-0.156076	0.292168	0.296355	-0.170185	0.6178	-0.004802	0.371136	0.168584	-0.251395	0.303951	0.102686	-0.391111	-0.061222	0.099384	0.053772	-0.256161	-0.132048	-0.246276	-0.391695	-0.248623	-0.002619	0.516356	-0.100797	0.303036	0.286744	0.473483	-0.177563	-0.129445	0.161889	-0.161144	0.318355	-0.282489	0.321754	-0.141274	-0.270572	0.279211	-0.116856	0.010151	-0.120085	-0.060414	-0.353248	0.629888	-0.178426	-0.646399	-0.588192	-0.420993	0.086198	0.203409	0.357133	-0.165613	0.194219	-0.389087	0.189337	0.086111	-0.024983	0.341036	0.048871	-0.144727	0.106689	0.45616	-0.118811	-0.004821	-0.383363	-0.461316	0.102993	0.046644	-0.353469	0.148117	0.185554	-0.076006	0.288352	-0.451053	0.090837	0.200382	-0.266687	-0.161138	0.012196	0.339401	-0.223016	-0.02711	-0.033936	-0.011827	-0.38765	0.066044	0.133137	0.325538	-0.19427	-0.080505	0.20957	-0.038074	-0.10734	0.064028	0.408861	0.199953	-0.376655	-0.143043	0.127815	0.776818	0.615499	-0.297986	0.195829	0.259845	0.067209	-0.107872	0.675584	0.201746	-0.553763	-0.277251	0.384188	-0.693136	0.201006	-0.454609	0.127389	-0.093247	0.453108	-0.322253	-0.300988	-0.055085	0.467882	-0.007287	0.327812	-0.092748	-0.129448	-0.51456	-0.577183	0.113783	-0.53646	-0.078496	-0.20661	-0.174812	0.185164	0.364701	0.058783	0.4435	0.043053	0.260878	0.375008	0.280739	0.191084	-0.120482	-0.129716	0.297528	0.440528	-0.029456	-0.552728	0.242144	0.319902	0.120002	-0.018204	-0.205241	-0.222221	-0.003387	0.059985
0.643138	0.102534	-0.906521	0.386433	0.122548	0.170564	0.722562	-0.14668	-0.654164	-0.369229	-0.307525	-0.296678	0.492209	0.4104	0.034626	0.549027	-0.434774	-0.353794	0.208859	0.004691	-0.696922	0.135998	0.023646	0.302797	-0.418763	-0.191684	-0.520183	-0.57623	-0.133522	-0.623168	-0.242539	1.00467	-0.198924	-0.212837	-0.448188	0.597142	0.578814	0.198132	0.158305	0.161806	-0.162914	-0.388578	-0.802805	0.135651	-0.259209	-0.324965	0.619734	-0.173395	0.609986	0.817991	-0.228499	0.853297	-0.48858	0.430564	0.123921	-0.392155	0.522972	0.198653	-0.826878	0.146813	0.253783	0.282657	-0.087872	-0.652693	-0.54188	-0.440738	-0.049939	-0.419096	0.41507	0.151319	-0.129268	0.169196	0.761126	-0.107806	-0.0344	0.285022	0.218879	0.307308	-0.253908	0.611732	-0.255718	-0.695312	0.085953	-0.388586	0.165519	0.407233	-0.319501	-0.370831	0.645441	-0.568971	-0.627672	-0.672682	-0.423395	1.0938	0.199912	-0.071986	-0.138828	0.429112	-0.530845	0.734628	0.694273	-0.298169	0.102196	0.378833	0.07179	0.081227	0.841253	-0.31445	-0.972478	-0.745788	-0.441718	-0.467477	0.107486	-0.316848	0.744266	0.069642	-0.237797	0.958069	-0.73223	-0.252671	0.482787	0.325305	-0.115526	-0.39491	0.86991	-0.934082	-0.223652	0.401834	-0.143714	-1.11937	0.342611	0.528755	0.239837	-0.257694	-0.235154	0.09906	-0.079206	-0.090608	0.392245	0.51153	-0.017405	-0.769069	0.593088	-0.026724	0.891318	0.257957	-0.130376	0.781451	0.427848	0.210334	-0.274828	0.876673	-0.071005	-0.362939	-0.041076	0.776014	-0.165226	-0.116393	0.06126	0.334699	-0.457036	0.60893	-0.742609	-0.204112	0.199836	0.334838	-0.079443	0.381023	0.037772	0.474154	-0.738703	-1.09796	0.480695	-0.194925	-0.332061	0.049233	-0.111483	0.343133	0.123636	0.555106	0.564359	-0.228623	0.13252	0.528589	0.666148	0.029132	0.024052	-0.219853	0.622426	0.815608	0.109247	-0.448745	0.767999	0.130065	-0.281049	-0.037629	-0.232446	-0.106644	0.4815	-0.600745
0.705629	0.035412	-0.506585	0.024562	0.21311	0.122387	0.229321	-0.293371	-0.349647	-0.318827	-0.313948	0.007007	0.3008	0.169294	0.083235	0.442305	-0.326055	-0.301542	-0.084541	-0.203233	-0.300045	0.194217	0.127588	0.316855	-0.283409	-0.155403	-0.141442	-0.537445	-0.269769	-0.391418	-0.154434	0.654559	0.171854	-0.231199	-0.436053	0.289476	0.115371	0.082862	0.157328	0.082366	0.000846	-0.297743	-0.539032	0.223728	-0.345862	-0.465132	0.294941	-0.022105	0.376	0.394205	-0.087405	0.472519	-0.026712	0.314643	0.059469	-0.205075	0.31612	0.109447	-0.340408	0.073574	0.125285	0.086106	-0.108629	-0.343359	-0.375606	-0.585933	-0.016229	-0.15265	0.411999	0.023054	0.006243	0.020081	0.553167	-0.02007	-0.014328	0.429216	0.139089	0.197813	0.039437	0.330036	-0.253145	-0.442104	0.107657	-0.219342	0.023741	0.179253	-0.201367	-0.483096	0.549202	-0.377961	-0.339952	-0.60103	-0.33758	0.408752	-0.031498	-0.093231	-0.100761	0.504901	-0.424838	0.38102	0.266033	0.042714	0.2169	0.234737	-0.004024	0.232935	0.429916	-0.214953	-0.325655	-0.462257	-0.256926	-0.119191	0.142624	-0.286695	0.330119	-0.055874	-0.054321	0.336998	-0.463257	0.038383	0.245405	-0.028048	-0.051591	-0.236485	0.235868	-0.25332	0.196707	0.334682	-0.0747	-0.60872	0.272488	0.291984	0.174348	-0.024351	-0.081488	0.14841	0.082152	-0.125449	0.106064	0.216197	0.064243	-0.338026	-0.071841	0.041708	0.520197	0.377693	-0.16397	0.339654	0.240264	-0.014653	0.128137	0.392165	0.167294	-0.252723	-0.06113	0.537705	-0.334625	0.058296	-0.234287	0.186973	-0.102394	0.273786	-0.534635	-0.320999	-0.077935	0.338855	-0.099454	0.311434	0.022918	0.178319	-0.592456	-0.625646	0.13371	-0.18655	-0.210944	-0.001537	-0.0599	0.18482	0.437807	-0.225864	0.496324	0.0725	0.24236	0.52187	0.247581	-0.212467	0.087551	-0.239296	0.286477	0.613151	0.169822	-0.213836	0.333796	0.13047	0.111981	-0.145004	-0.302562	-0.117734	0.352698	-0.148443
0.668409	0.308809	-0.352852	0.279338	0.200173	-0.133416	0.164487	-0.380927	-0.41128	-0.129626	-0.558514	0.016061	-0.01687	0.100289	0.01439	0.291835	-0.074865	-0.25569	-0.351284	-0.082188	-0.532881	0.472792	-0.048477	0.481471	-0.30046	-0.293904	-0.016031	-0.241015	-0.063118	-0.302425	-0.206907	0.83262	0.178498	-0.455618	-0.157514	0.359037	0.200181	0.362846	0.305673	0.315815	0.334899	-0.138837	-0.124655	0.302437	-0.403693	-0.124419	0.273639	0.20697	0.16455	0.09299	-0.226101	0.479849	-0.015754	0.104264	0.279842	-0.138112	0.020784	-0.347433	-0.451402	0.095811	0.371767	0.187488	0.055141	0.008275	-0.005403	-0.463147	0.166556	-0.258377	0.001287	0.077709	0.200354	0.08058	0.235734	0.089967	-0.152222	0.467724	0.118523	-0.067791	-0.018697	0.144207	-0.343462	-0.437806	0.186184	-0.035674	-0.128431	0.233069	-0.089936	-0.401839	0.59294	-0.345597	-0.640836	-0.033731	-0.332743	-0.036008	0.167259	0.02233	0.289711	0.569946	-0.653138	0.080353	0.061338	0.155793	-0.099558	-0.008344	-0.208667	0.187566	0.353423	-0.193718	-0.062013	-0.15174	0.106757	0.152506	0.300432	-0.412882	0.256506	0.174803	-0.175377	0.140544	-0.491927	-0.201216	-0.148877	-0.142893	-0.217517	-0.209762	0.367502	-0.280264	0.034499	-0.038205	0.012838	-0.348043	0.361701	0.289138	-0.002325	0.043473	-0.241278	0.121762	-0.296504	-0.154988	0.018171	0.470911	-0.336924	-0.19569	-0.205097	0.146195	0.473306	0.554351	-0.077436	0.121756	0.187656	-0.046784	0.156629	0.347491	0.059907	-0.47748	0.186597	0.630531	-0.386442	0.283778	-0.182273	0.204609	-0.694994	0.031015	-0.473113	-0.267252	0.195455	0.212268	0.005007	0.111426	0.06279	0.134541	-0.179269	-0.84588	0.046573	-0.492668	-0.157244	-0.135041	0.257092	0.05705	0.310138	-0.028893	0.372064	0.201664	0.241933	0.376945	0.500678	-0.22355	-0.169974	-0.14767	0.264749	0.368312	0.208504	-0.347142	0.03036	0.106959	-0.183155	0.271098	-0.123504	-0.116113	0.185969	-0.421939
0.636235	0.381021	-0.469597	0.125204	0.259149	0.130525	0.13157	-0.541431	-0.477252	-0.198455	-0.605682	0.181203	0.178934	-0.066419	0.100302	0.232484	-0.305764	-0.210425	-0.253831	-0.067506	-0.462213	0.284709	-0.005655	0.571943	-0.288854	-0.183442	0.037456	-0.273945	-0.072867	-0.31942	-0.318865	0.692156	0.106841	-0.226439	-0.348068	0.267372	0.172561	0.125275	0.368143	0.179702	0.324439	-0.133976	-0.39991	0.363194	-0.338598	-0.358244	0.143889	0.060934	0.161133	0.116909	-0.169431	0.283379	0.109392	0.270804	0.378847	-0.244676	0.272156	-0.200728	-0.301518	0.194005	0.133108	0.076896	-0.063713	-0.107897	-0.146706	-0.598261	0.024832	-0.044696	0.103578	0.034395	0.036751	-0.044744	0.278922	0.040812	-0.099536	0.432172	0.270361	0.128345	0.177965	0.187911	-0.349866	-0.447808	0.209405	-0.227047	-0.049235	0.316237	-0.131631	-0.396805	0.500188	-0.401307	-0.612129	-0.204276	-0.361968	0.125826	-0.090142	-0.309305	0.018772	0.640948	-0.590555	0.149786	0.084363	0.157448	-0.076337	0.135716	-0.246805	0.306885	0.41949	-0.190129	-0.229825	-0.188131	-0.117413	0.12953	0.163545	-0.40911	0.351349	-0.067347	-0.102268	0.189738	-0.505744	-0.068112	-0.070374	-0.164708	-0.135104	-0.228911	0.140045	-0.410559	0.221134	0.133963	-0.215642	-0.415895	0.415889	0.224947	-0.06617	0.101343	-0.216492	0.173876	-0.171273	-0.10813	-0.008184	0.447746	-0.365404	-0.091617	-0.294758	0.127407	0.314799	0.446079	-0.242815	0.323621	0.122012	-0.220836	0.327815	0.195478	0.088495	-0.372856	0.091172	0.453632	-0.292363	0.139744	-0.239283	0.191424	-0.501472	0.0773	-0.478476	-0.439605	0.171022	0.230919	-0.024596	0.20518	0.192841	0.283338	-0.297783	-0.70262	-0.050351	-0.366813	-0.068977	-0.258373	0.299168	0.010305	0.42838	-0.218529	0.395512	0.147421	0.273379	0.529573	0.293484	-0.363313	0.025612	-0.407046	0.284568	0.508262	0.038931	-0.205191	0.151267	0.04323	-0.212302	0.152118	-0.231712	0.014819	0.3581	-0.369814
0.636946	0.677562	-0.879008	0.389456	0.16594	0.175019	0.376706	-0.404658	-0.924404	-0.448586	-0.666857	0.154454	0.123976	0.268388	0.132993	0.415994	-0.40095	-0.446317	-0.213155	-0.109598	-0.816067	0.263021	-0.294098	0.904937	-0.526113	-0.282441	-0.161861	-0.405879	0.217341	-0.55759	-0.467316	0.963325	0.333441	-0.349791	-0.383407	0.584846	0.336235	0.27502	0.459334	0.37087	0.549156	-0.700443	-0.279662	0.424409	-0.48211	-0.020624	0.204694	0.432385	0.179972	0.072361	-0.096945	0.351569	0.2686	0.199515	0.444834	-0.49804	0.241683	-0.58574	-0.440263	-0.023049	0.507524	0.223771	0.010118	-0.020242	-0.155066	-0.461161	0.239352	-0.197066	-0.042149	0.002699	0.193921	0.133674	0.402853	0.228674	0.044897	0.479383	0.535876	-0.036609	0.185338	0.247881	-0.346923	-0.748424	0.106811	-0.309146	0.193177	0.626455	-0.244411	-0.611211	0.425033	-0.590986	-0.725598	0.094422	-0.446083	0.097881	0.04126	-0.41046	0.385594	0.764724	-0.659223	0.25135	0.384257	-0.04592	-0.405231	0.261934	-0.4432	0.345773	0.89595	-0.570447	-0.48259	-0.269552	0.382495	0.13483	0.043813	-0.636818	0.538165	0.035553	-0.034929	0.341216	-0.792241	-0.594216	-0.18488	-0.105584	-0.175352	-0.653514	0.733043	-0.693869	0.169807	0.402426	-0.34774	-0.631284	0.563986	0.679309	-0.369323	0.404487	-0.59573	-0.042827	-0.476066	-0.12101	0.144929	0.551134	-0.887785	-0.480569	-0.124462	0.251271	0.566421	0.52507	0.026724	0.390057	0.277934	-0.340052	0.239573	0.313315	0.147551	-0.450467	0.29516	0.795682	-0.060934	0.374748	-0.551015	0.64693	-1.21774	0.229856	-0.760609	-0.41359	0.427441	-0.031429	0.031322	0.455409	0.223575	0.29912	-0.182709	-1.11844	0.20623	-0.34795	-0.082948	-0.185775	0.630131	0.04757	0.506479	-0.009174	0.542924	-0.022546	0.419722	0.480608	0.767993	-0.700028	0.246014	-0.576962	0.35477	0.859424	0.194669	-0.376741	0.108378	-0.036188	-0.685246	0.39756	-0.204146	-0.291475	0.496619	-0.698985
0.761287	0.403674	-1.17923	0.400537	0.248345	0.318402	0.547188	-0.762089	-0.777665	0.096072	-1.03917	-0.857665	0.117027	0.044405	0.308758	0.808617	-1.2258	-0.306576	0.636235	-1.07314	-0.521115	0.006707	0.333321	1.29476	0.041585	-0.605789	-0.692816	-0.451289	-0.359163	-0.501847	-0.056698	1.04485	0.375389	0.750956	-0.836453	0.704655	-0.204837	0.094423	-0.426396	0.002429	0.489118	-0.691354	-1.31023	0.019951	-0.404493	-1.14976	0.140998	-0.287605	0.883222	0.832682	-0.314953	0.886978	0.127968	1.62504	0.479454	-0.504026	1.46068	0.820031	-0.776539	-0.285669	0.611851	0.170486	-0.352666	-0.115378	-0.811461	-0.755325	-0.564908	-0.216422	0.936633	-0.058709	0.111011	-0.167686	1.17832	-0.385771	0.320112	0.099968	-0.016202	-0.302726	0.228334	1.01844	-0.237159	-0.255184	-0.240964	-0.403943	0.581639	0.544382	0.080073	-0.346775	-0.172062	-0.433555	-0.579726	-1.2877	-0.855698	1.20048	-0.373303	0.424264	-0.722445	0.813713	-0.332067	1.55906	0.502053	-0.405788	0.118842	0.721748	-0.313414	0.748259	1.27102	0.218029	0.023638	-0.617852	-0.563175	-1.17422	-0.108742	-0.283565	1.18832	0.38015	-0.170698	0.461524	-1.27794	0.188991	0.372263	-0.0881	-0.881786	-0.436489	0.148374	-0.9149	0.362805	0.594037	-0.451152	-1.75359	0.365812	0.394818	0.025836	0.027466	-0.295422	0.651367	-0.370638	-0.433289	0.494922	0.695919	-0.100501	-0.905471	0.078541	0.117289	0.799145	0.569781	0.029325	1.43146	0.54298	0.026049	0.504521	1.41141	0.372016	-0.661873	-0.514751	-0.122083	-0.269163	-0.451878	-0.459186	-0.194088	0.642465	0.828003	-1.06706	-0.922327	0.286616	0.993471	-0.753069	1.26344	-0.430134	0.262825	-0.969579	-0.052497	0.386649	-0.213821	-0.152876	0.349217	-0.634409	-0.266753	0.95897	-0.156205	0.69767	-0.247924	0.965412	0.707975	0.005594	-0.385711	-0.321116	-0.81934	0.59941	1.0874	0.737032	-1.13217	0.663602	0.17466	-0.603429	-1.12655	-0.640167	-0.48667	0.539879	-1.12728
1.03451	1.00139	-1.29068	0.623478	-0.738137	0.447745	0.735785	-0.306865	-0.977837	-0.484319	-0.698543	-0.625662	0.520966	0.732441	-0.219169	0.09613	-1.05937	-0.212724	1.09346	-0.534028	-1.16146	-0.780553	-0.75536	0.766058	-0.122238	0.458856	-0.902565	-0.619602	-0.199674	-0.744428	-0.990114	1.27066	-0.294515	0.649316	-1.50625	1.01047	0.065396	0.139991	-0.066452	0.234582	0.510206	-1.08681	-2.42339	0.709091	-0.338747	-0.764962	-0.301301	-0.539694	0.940597	0.797721	-0.600839	0.718636	0.253567	1.45814	0.989361	-0.23366	1.80614	0.875734	-0.047389	0.049381	0.436956	0.565206	-0.074456	-0.183784	-1.04028	-0.445092	0.205363	-0.332858	0.395047	0.355973	-0.350111	-0.911132	0.966387	-0.671754	-0.158435	0.799349	0.665545	0.18579	0.404108	1.06303	0.312996	-0.311584	0.286799	-0.358736	1.11559	0.458188	0.142486	-1.02825	-0.59383	-0.624576	-0.503475	-0.611413	-0.915925	1.86598	0.501181	-0.442107	-0.506554	0.399354	0.02731	1.30929	0.341606	0.140815	-0.291871	0.450357	-0.193658	0.343408	1.56486	-0.242809	-0.669332	-0.016253	-0.905142	-1.27662	-0.192115	-0.498377	1.61756	0.245454	0.161657	1.22464	-1.53434	-0.668694	0.226262	0.530375	-0.217781	-1.38556	0.809272	-1.8066	0.386334	0.224402	-1.15311	-1.49499	0.214546	0.672722	0.079659	0.61531	-1.04849	-0.008395	-0.385482	-0.413633	0.370387	1.00844	-0.707988	-1.10426	0.855304	0.539605	0.615982	0.343492	-0.170973	1.69123	0.7589	-0.622231	-0.388797	1.22114	0.498253	-0.582084	-0.207917	-0.256804	0.192403	0.062444	-0.647398	0.738823	0.702422	0.92328	-1.52832	-1.03246	0.248707	0.633014	-0.941888	0.630267	-0.476534	0.990156	-0.33465	-0.789214	0.892433	0.456819	-0.428495	0.571653	0.123887	-0.351727	0.655656	0.384624	1.22068	-0.664126	0.934676	0.493892	-0.125118	-0.401271	-0.086309	-1.22427	0.697405	1.73422	0.574338	0.110565	1.29824	-0.220747	-0.711695	-1.0177	-0.387975	-0.19248	0.75937	-1.10401
0.28052	0.170955	-0.171494	0.103608	0.208397	0.028966	-0.000997	-0.219685	-0.17793	-0.095698	-0.092427	-0.037962	-0.020628	-0.067975	-0.031209	0.179075	-0.110098	-0.121422	-0.120804	-0.10925	-0.246686	0.141264	0.037883	0.263174	-0.05033	-0.096763	-0.058767	-0.133544	-0.143683	-0.276031	-0.022142	0.368972	0.089945	-0.360647	-0.094873	0.031277	0.150619	0.018484	0.189187	0.084971	0.103943	0.026009	-0.131919	0.194425	-0.076409	-0.09872	0.104658	0.06359	0.065203	0.114284	-0.049007	0.140292	0.031489	-0.00795	0.127739	-0.136397	0.1481	-0.037306	-0.154417	0.07886	0.055869	0.081081	-0.012579	-0.041819	-0.069836	-0.344737	-0.069358	0.001674	0.061244	-0.046952	0.034051	0.13139	0.184816	-0.005049	-0.114604	0.06998	0.115198	0.107183	0.061615	0.07544	-0.110832	-0.269794	0.144446	0.043999	-0.048378	0.135668	-0.16335	-0.148093	0.27062	-0.241077	-0.214756	-0.12772	-0.126257	-0.097624	0.000764	-0.001177	0.049678	0.264549	-0.334591	-0.034924	0.052784	0.127175	0.01928	0.029536	-0.030959	0.080681	0.116212	-0.09774	-0.089671	-0.077417	-0.035962	0.103485	0.102078	-0.157273	0.091849	0.023797	-0.237427	0.128196	-0.085485	0.078758	-0.03694	-0.008143	-0.084202	-0.04964	0.152794	-0.165793	0.02268	0.090634	0.013381	-0.10335	0.130192	0.173379	-0.106743	0.042536	-0.114337	0.019713	-0.011989	0.0229	0.023229	0.121058	-0.052707	-0.042804	-0.094323	-0.041626	0.272321	0.233926	-0.086715	0.199482	0.078814	0.000964	0.061051	0.034247	0.005466	-0.083895	0.073105	0.245894	-0.16837	0.073232	-0.044544	0.064491	-0.17877	-0.004498	-0.24626	-0.110891	0.040881	0.11749	-0.084887	0.221295	0.087872	0.166872	-0.090053	-0.370753	0.011057	-0.168396	-0.115379	-0.118822	-0.007542	0.02451	0.087349	-0.009037	0.158238	0.171322	0.114685	0.203797	0.312746	-0.16387	0.068555	-0.13531	0.046075	0.211424	0.131877	-0.152787	-0.024543	0.201805	-0.076055	0.121316	-0.055634	0.076936	0.125249	-0.145672
